customer_tweet_id,support_tweet_id,customer_created_at,customer_text,support_text,customer_parent_id,word_count
1896346,1896345,Tue Oct 24 13:52:29 +0000 2017,@AppleSupport battery life now stinks bad!!! 3 hours 100% to 0 !!!!!!,@565216 We want to help. Please DM us details of the apps you're using and let us know which country you're in. Will help there. https://t.co/GDrqU22YpT,,12
2080743,2080742,Mon Oct 09 20:45:42 +0000 2017,Bloody iCloud how is this supposed to be easy #help @AppleSupport,@615313 We'd like to help. DM us details on the issues you're having with iCloud and we'll work with you towards a resolution there. https://t.co/GDrqU22YpT,,11
1178389,1178388,Sun Oct 15 17:46:32 +0000 2017,@AppleSupport Have to “renew lease” or disable WiFi and then enable.,@167317 Let's dig into this further over DM. Please message us there: https://t.co/GDrqU22YpT,1178390.0,11
1760311,1760310,Tue Nov 07 22:38:11 +0000 2017,I did everything! Verify update not working. “No longer connected to the internet.” How the f can I tweet then? @AppleSupport #dissapointed,@529811 We'd love to help. Does the issue occur with other Wi-Fi networks?  DM the answer below. https://t.co/GDrqU22YpT,,22
1492634,1492633,Sun Nov 12 06:57:53 +0000 2017,@AppleSupport autocorrect likes to correct words to random things. Like more always goes to Moré I have never once needed to type Moré. How do I fix this? I checked in text replacement and I’ve been through the keyboard settings but I haven’t found a way to solution. Any ideas?,@466624 We'd like to look into this with you! Join us in DM with the iOS version currently installed on your device. We can continue troubleshooting from there. https://t.co/GDrqU22YpT,,50
1497979,1497978,Fri Nov 03 03:21:16 +0000 2017,FUCKING TIRED OF THESE QUESTION MARKS !!!! @115858 FIX THIS SHIT,@467800 What iOS version are you currently on? Let us know in Direct Message and we'll take a look. https://t.co/GDrqU22YpT,,11
32430,32429,Wed Nov 01 04:53:50 +0000 2017,@AppleSupport what’s going on with this issue???,@123191 Tell us more about what's happening. Please send us a DM with additional details. https://t.co/GDrqU22YpT,32431.0,7
2488718,2488717,Wed Nov 15 15:42:25 +0000 2017,iOS still has bugs. Wish I could downgrade back to 10.3  @AppleSupport https://t.co/1UnsRbppim,@606530 We can help. Check out this article on the Accessibility feature called Reachability: https://t.co/MWyrI4JKD1  Let us know if you need any further assistance.,,13
2815588,2815587,Mon Nov 27 02:49:33 +0000 2017,@784955 @115858 My 8 plus still glitches. It’s the update that sucks,@660522 We'd like to look into this further. Please DM us to continue working on this. https://t.co/GDrqU22YpT,2815589.0,12
331690,331689,Fri Oct 06 17:32:31 +0000 2017,@AppleSupport iMessage has logged me out about 40 times today &amp; I've spent too much of my life trying to sign back in with new passwords 😫😫😫,@194984 We want to be sure you can use iMessage as expected. Are you using a Mac or an iOS device?,,27
902853,902854,Thu Nov 02 17:07:56 +0000 2017,@AppleSupport With the original charger. There is nothing wrong with the cable.,@334329 Let's work through the steps here: https://t.co/WIvZlsk5oQ https://t.co/GDrqU22YpT,902852.0,12
1136048,1136050,Sat Nov 25 18:52:34 +0000 2017,@AppleSupport Ever since I ran the update the battery drains quickly. If I take a photo it drains from 90% to 30%.,"@387644 Got it. Please DM us and let us know which iPhone you're using, and the version number of iOS installed. This can be found under Settings &gt; General &gt; About. https://t.co/GDrqU22YpT",1136047.0,22
2729051,2729050,Mon Nov 20 13:23:00 +0000 2017,"@115858   Très déçu par votre service technique, incapable de régler un problème d’identification d’adresse iCloud depuis des mois!",@765163 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,,18
1332336,1332335,Mon Oct 16 04:38:07 +0000 2017,come on @115858 help out your insomniacs &amp; create a “queue to text” every other social media has it; I wish I had it for my texting 😭😭#apple,@430815 Thanks for bringing this to our attention. Please use the following link to provide us with feedback: https://t.co/ODFtc9V7Tq,,28
35257,35256,Tue Oct 31 14:05:21 +0000 2017,"@AppleSupport If I open Safari, for example, a message appears which says that there is no internet connection.",@123683 Are you able to connect when using Wi-Fi? Are you able to make and take calls?,35258.0,18
2149109,2149111,Thu Nov 09 00:53:28 +0000 2017,@AppleSupport It’s every damn time i update my phone it crashes. How about stop having updates all the damn time?!,"@631625 We're happy to help. Please DM the iPhone model, iOS version, and your country so we can find the options to serve you best. https://t.co/GDrqU22YpT",2149108.0,20
2371076,2371075,Tue Nov 14 00:25:56 +0000 2017,"@AppleSupport Your systems status says iCloud is up, but I'm trying to restore phone from iCloud backup and I'm unable to connect to iCloud (on WiFi or on cell data). Also unable to login to https://t.co/9xBSntxtDH on computer. Error msgs say issue connecting to iCloud servers.",@684179 Thanks for reaching out to us. We'd like to help you and look into this iCloud issue further. Please DM us to continue working on this. https://t.co/GDrqU22YpT,,46
1297975,1297974,Thu Oct 26 21:48:41 +0000 2017,"@115858 since the last software upgrade, my phone is slow, keep loosing WiFi connection, messages are not being received. How can I fix this?","@423341 We can help you fix it. DM us the version of iOS 11 your iPhone is on, and we’ll take it from there. https://t.co/GDrqU22YpT",,24
1757677,1757676,Tue Nov 07 17:33:53 +0000 2017,@AppleSupport when can we expect a solution to this issue with the I️,@529173 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,13
2872557,2872556,Tue Nov 28 03:15:46 +0000 2017,"@AppleSupport iMessage isn’t working through my Apple Watch, yet it’s turned on? What do I do?",@797551 We'd love to help out with iMessage! Which model Watch are we working with? Does iMessage work on the iPhone it's paired with?,,16
9237,1977438,Wed Nov 01 19:24:44 +0000 2017,"@AppleSupport Nothing works with last update.Cannot open app store, twitter search doesn't work.. Wtf???",@254077 Let's work to help get these issues resolved. Which device is this on &amp; what version of OS is installed? Tell us more in DM. https://t.co/GDrqU22YpT,9200.0,14
1179747,1179744,Tue Oct 24 21:23:43 +0000 2017,@AppleSupport is there something up with iCloud music library? Been uploading 3 songs and it’s taking over an hour...,@397449 We'd like to see how we can help with this. Which device are you currently using?,,19
1833589,1833588,Wed Oct 18 05:46:32 +0000 2017,Ok @115858 I spent $1070 on the new iPhone and i didn’t even have as many problems with my iPhone 6 after 2 years wyd,@550036 We want you to get the most out of your new phone! Let us know what kind of issues you're having in DM so we can better assist. https://t.co/GDrqU22YpT,,25
1405441,1932927,Sat Oct 28 20:46:05 +0000 2017,@AppleSupport Hi Apple Support please I have a problem every time iCloud team send me an mail I don’t understand the language plz help me and thanks,@575190 Hey there. We'd like to look into this with you. Share with us in DM which country you are located in to start. https://t.co/GDrqU22YpT,1405358.0,27
1900121,1900120,Mon Oct 23 22:15:43 +0000 2017,@AppleSupport Smart Keyboard cover keeps disconnecting from my iPad Pro. Have to restart often. Read about issues... https://t.co/uHMXBEa8eM,"@566263 We'd be happy to look this over with you. Please meet us in DM with more detailed information, so we may better assist. https://t.co/GDrqU2kzhr",,18
2406692,2406691,Tue Nov 14 13:37:47 +0000 2017,Yes and I don’t know why? 2nd straight day @AppleSupport https://t.co/D44NGWSLqs,"@692145 We know it's important for your alarms to work as expected, and we're here for you. To get started, send us a DM with the iOS version your iPhone is currently running. We'll meet you there. https://t.co/GDrqU22YpT",,11
2509411,2509410,Wed Nov 15 21:11:31 +0000 2017,@AppleSupport iTunes doesn’t accept my PayPal account as my payment method can you please help,"@261806 We'd like to look into this for you. Please check out the ""PayPal"" section here: https://t.co/QlgvVVFJem  If you're still running into trouble, please DM us the details of what you're experiencing and we'll go from there. https://t.co/GDrqU22YpT",,15
718491,718493,Fri Oct 06 17:12:08 +0000 2017,@AppleSupport What? If I bought any app INTO AppStore — YOU are maintainer for this deal and I will ask to you about licensing issues.,@292028 Working with the developers of this third party app is going to be the best way to resolve the questions you have.,718490.0,25
1616900,1616899,Sat Nov 25 04:37:52 +0000 2017,@AppleSupport totally Intolerable  service is provided by @17257 NSP. Phone is having battery issue nd they have changed the display nd now same problem is still there nd it is dropping network also. Need solution on priority.,@495816 We want to see your iPhone repaired and working for you as soon as possible. We'd like to know more about what's going on. Let's chat over in Direct Message. https://t.co/GDrqU22YpT,,37
1183760,1183759,Sat Nov 04 13:23:28 +0000 2017,@115858 can you please fix the keyboard on our phones? Can’t write a single sentence with i capitalized without it inserting a symbol instead,"@398352 Thanks for reaching out. If you're on iOS 11.1, try this: https://t.co/MaraeomA15 Questions? Feel free to send us a DM. https://t.co/GDrqU22YpT",,24
1599728,1599727,Sun Nov 05 01:33:10 +0000 2017,My keyboard doesn’t work... why! @115858 fix it!,@491224 We'd like to help with that. DM us and let us know what device you're using when this happens. https://t.co/GDrqU22YpT,,8
1835634,1835632,Wed Oct 18 15:14:55 +0000 2017,@115858 Bullshit u can’t even get cellular working with new watch on EE absolutely shocking to bring a watch out that doesn’t work.,"@550478 We want to help. Please send us a DM with a few details about what you're experiencing, so we can take a closer look. https://t.co/GDrqU22YpT",1835638.0,23
2349456,2349454,Mon Nov 13 16:09:36 +0000 2017,"hey, @AppleSupport can you help me out with a bug I’m experiencing in the Messages app",@679128 We can certainly help with any issues you maybe having. Let us know exactly what is going on and we'll get started through troubleshooting from there.,,16
2512274,2512273,Wed Nov 15 21:57:18 +0000 2017,@AppleSupport reset my ipad (thats only ever belonged to me) after putting in my icloud and apple ID passwords. Now the activation block is on and won't let me access my ipad? saying that its not connected to the same apple ID i just put the password in to reset it? help,"@715995 We’d love to help with your iPad. Have you had a chance to visit https://t.co/tmRhWEkIq4 and remove the device from your account? Steps can be found at the bottom, here: https://t.co/9Wfw6Be2P1 Please send us a DM confirming the software version if we can help further. https://t.co/GDrqU22YpT",,52
561755,561757,Sat Dec 02 23:19:17 +0000 2017,"@AppleSupport Thanks for the fast response. I read the article , whilst the translation in part is correct it deviates to the Spanish message where it clearly says once you turn off Bluetooth (with few exceptions) you won’t be able to turn it on again until tomorrow.",@251454 We appreciate your feedback on this. You should be able to engage your Bluetooth again by following any of the suggested steps in that article. DM us if you have any other questions. https://t.co/GDrqU22YpT,561754.0,47
1891150,1891149,Sun Oct 22 19:19:03 +0000 2017,"@AppleSupport I want to add my voice to the critique of #ios11. Since installing on iPad apps and pages launch slower, battery drains faster","@563952 We'd like to take a look at this issue with you. Meet us in DM, tell us in which country you are, and we'll get started. https://t.co/GDrqU22YpT",,24
1402215,1402213,Sat Oct 28 16:55:10 +0000 2017,"Hmmm, everytime a new iPhone comes out mine mysteriously acts on its worst behavior. Not fooling me @115858","@446022 Tell us about what you’re noticing with your iPhone, and we’ll partner to work towards a resolution.",,18
1932778,1932780,Wed Oct 18 15:38:39 +0000 2017,@AppleSupport 11.0.3 on iPhone 7,@323545 thanks for following up. Send us a DM so we can keep working with you there. https://t.co/GDrqU22YpT,1932777.0,5
2422501,2422500,Tue Nov 14 18:08:21 +0000 2017,Hey @AppleSupport. You think that bug where your phone will open up while you’re trying to type a message in Notification Center will fixed? That’s getting really old.,"@695780 Hey there! We'd like to get more information about the issue you're experiencing. Please send us a DM with more specifics, so we may better assist. https://t.co/GDrqU22YpT",,28
413124,413122,Tue Oct 10 01:00:33 +0000 2017,@AppleSupport HELP! Phone CONSTANTLY freezes and apps (even native ones) frequently crash &amp; don't load. Running 11.0.2 on iPhone 7.,@213604 We'd love to help. Does restarting the phone seem to improve or resolve the issue? DM the answer below. https://t.co/GDrqU22YpT,,20
1877318,1877317,Fri Oct 20 23:45:53 +0000 2017,@115858 your latest IOS version is shit! Phone gets frozen every second app I open #newIOSIsShit,@560386 We'd like to help. We certainly want your device to work as expected after an update. Please send us a DM to get started. https://t.co/GDrqU22YpT,,16
2304906,2304905,Sun Nov 12 18:56:01 +0000 2017,So the update didn't fix things...#iPhone7Plus #iOS11 @AppleSupport https://t.co/noXwzCaXsy,"@668742 Are you just seeing where other people have typed, or is it happening when you type new messages? If it's only when seeing other people's messages, that means that the issue is on their device, rather than yours. DM if you still need help. https://t.co/GDrqU22YpT",,9
2052910,2052909,Fri Oct 06 00:15:25 +0000 2017,@115858 there is no reason why my phone battery should go from 66% to 53% charged in 30 sec. On to @125607. Tired of this crap.,@607127 Many factors can affect battery life. Try using these steps: https://t.co/bivpdfBNJ6 DM us if you still need help. https://t.co/GDrqU22YpT,,26
58845,58844,Wed Nov 01 19:54:41 +0000 2017,@AppleSupport most recent iPhone update switches WiFi &amp; Bluetooth on automatically. V.annoying! Is there a way to stop this? #ItAteMyBattery,@129400 This may be expected behavior. Check out this support page about how to use Control Center in iOS 11: https://t.co/G7BHuQnDS6,,20
771384,771382,Thu Oct 12 00:08:23 +0000 2017,Anyone else having serious issues since doing the latest iOS update?  Nothing but issues over here @115858 #notimpressed #itscraptastic,@304229 We'd love to help. DM us the issues you are experiencing specifically and we can go from there. https://t.co/GDrqU22YpT,,19
560404,560407,Sat Dec 02 22:35:37 +0000 2017,"@AppleSupport I got off of a flight 2 days ago, and ever since then my phone has been stuck on “no service” or “searching” instead of giving me service. I can’t update or wipe the phone it won’t let me. And I can’t reset my network setting either. My phone just freezes.","@251095 Sounds like you've tried a lot of great troubleshooting. Let's move to DM for a closer look. When you got your new iPhone, did you set up as new or restore a backup? https://t.co/GDrqU22YpT",560403.0,52
864465,864464,Fri Oct 20 05:43:46 +0000 2017,@115858 needs to fix the notifications Center I can’t even slide my text down without it closing anymore!,@325311 We'd be happy to look into what's going on. Which iPhone and iOS version are you using?,,18
954278,954277,Sat Oct 21 19:10:09 +0000 2017,@AppleSupport @233306 Do I need a Philips Hue Smart Bridge to use the Philips Hue lightbulbs or can I use just use an Apple TV 4th gen?,@346427 We recommend contacting the manufacturer of that product to determine the requirements of its use for accuracy.,,27
1864520,1864519,Fri Oct 20 13:19:35 +0000 2017,"@AppleSupport Why do I have to login THREE times everytime I start iTunes 12.7.0.66 on my Windows PC? First and third without title, second with ""iCloud Music Library session expired"" message. (See screenshots for both types of dialogs) https://t.co/MPIiaH5u9l","@557054 If your session expired, it is expected to sign in again with your Apple ID credentials. Meet us in DM so we can continue helping. https://t.co/GDrqU22YpT",,39
1557797,1557796,Tue Nov 21 14:54:33 +0000 2017,"@AppleSupport my iPhone says I have no space left in iCloud, and i have made no backups. When I try to clean iCloud Drive I can’t. Plus I shouldn’t have data there, as I deleted it. https://t.co/1mUbCFCpi6",@481515 We understand how important it is for your iCloud storage to work correctly. We're here to assist. Please meet us in DM and we'll work towards a resolution together. https://t.co/GDrqU22YpT,,37
1062369,1062368,Sat Oct 14 21:53:17 +0000 2017,Love this @115858 update. Having the time of my life with my vastly reclining battery. Sort it out #TaVeryMuch,@370843 We'd love to work with you to find a solution. What type of device are you using? Let us know via DM. https://t.co/GDrqU22YpT,,19
2302679,2302680,Sun Nov 12 16:02:35 +0000 2017,@AppleSupport Have done this several times over and it makes me go around in circles. Been trying to recover my Apple ID for 3 weeks. Your email says expect recovery at a certain time but nothing happens!!,@668198 The security of your account is important to us. Contact our Account Security team via: https://t.co/UJm15vmMM2,2302681.0,37
1980446,1980445,Tue Oct 31 21:50:10 +0000 2017,"@AppleSupport As I said, I can't access my text messages. Got a new phone but can't do anything until I have activation code",@344682 Understood. Are you able to log in to https://t.co/bq19gX3X68? Let us know in DM. We can continue there. https://t.co/GDrqU22YpT,1980447.0,23
927947,927946,Fri Oct 13 22:32:32 +0000 2017,How you unlock someone's icloud out your phone.. if they don't remember there intimation at all @AppleSupport,"@340172 We'd like to help. If that person needs their account reset, have them do so with these steps: https://t.co/fJnZYmbI9N",,17
334923,334921,Sat Oct 07 18:57:29 +0000 2017,@AppleSupport I woke up today to see my photos disappear . I use iCloud services on a 6S . From several thousands to 100 what’s up ?,"@195817 We know how important photos are! If you go to https://t.co/coj9FJKJWV on a computer, do your pictures show up there?",,27
1761101,1761100,Tue Nov 07 18:40:25 +0000 2017,"Eben noch @115858 gelobt und nun,... update, fucked up, try to restore. 🙈  Und JA:die MacBook-Kamera ist schlimmer Schrott. Aber sonst gehts. https://t.co/Hn4GRxmRCF",@529989 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,,23
2500955,2500954,Wed Nov 15 18:49:48 +0000 2017,@115858 I am about a minute from cancelling my $1500 iPhone X order due to the rudeness of the person I spoke with re: an alleged problem with my order. Anyone willing to help???,@713448 This isn't the kind of experience we want you to have. Please DM us more about what happened. https://t.co/GDrqU22YpT,,34
2041623,2041621,Wed Nov 08 02:59:45 +0000 2017,@AppleSupport Something is wrong with your update verification server. Check out this message. Also I deleted and reinstalled the update and have internet. Thanks. https://t.co/hIrBmSMMLd,"@603667 We can help. Try these steps, DM us if you need more help. Get help with the over-the-air update here: https://t.co/Ui1yTnOCUz https://t.co/GDrqU22YpT",,25
264821,264820,Sat Oct 07 14:36:59 +0000 2017,Post #ios11update I love having to charge my phone by noon. Thanks @115858 @AppleSupport. Just keeps me closer to home.,@179079 This article will help maximize your iPhone’s battery life: https://t.co/bivpdfBNJ6 If you need more assistance? DM us. https://t.co/GDrqU22YpT,,20
974467,1067797,Mon Oct 23 14:41:40 +0000 2017,@AppleSupport Why I can’t switch of Wifi&amp;BT in the Control Center? It’s only disconnecting it = Wasting energy + continues tracking customer ☹️ it’s bad,"@371976 For more info on the changes to Wi-Fi and Bluetooth within Control Center, check out: https://t.co/G7BHuQnDS6",974435.0,25
1505578,1505579,Sun Nov 05 07:02:03 +0000 2017,@AppleSupport Ok sir now it’s work connect with my real wifi thanku,"@469420 We're always happy to help! Feel free to reach out if you have any future questions, or concerns! https://t.co/GDrqU22YpT",1505577.0,12
2297582,2297581,Sun Nov 12 04:27:14 +0000 2017,"@115858 I’ve had 2 pairs of apple ear phones so far, and I’ve only had an iPhone 7 for around 5 months. They just stop working and I can’t even buy cheap off brand ones cause of the weird cable thing. Why?! 😩",@666978 We can understand wanting your EarPods to work as long as possible. We’d like to see what service options are available for yours. DM us what country you’re located in to proceed. https://t.co/GDrqU22YpT,,43
2838727,2838726,Mon Nov 27 15:04:23 +0000 2017,Dear @115858 FIX THE FACT THAT MY PHONE WONT STOP RANDOMLY RESTARTING ITSELF!! pls&amp;thx,"@790020 We're here to help! Which type of iPhone is this occurring on? Do you know which version of the iOS is installed? Let us know via DM, then we can go from there. https://t.co/GDrqU22YpT",,14
2077988,2077987,Mon Oct 09 11:13:14 +0000 2017,Anyone else experiencing this @115858 @AppleSupport error? Can't use data for my other apps 😢 https://t.co/mo59pYAkJE,@614578 Let’s look into this together to find the best solution for you. Reach out to us in DM and we will help. https://t.co/GDrqU22YpT,,16
848283,848282,Fri Oct 20 12:26:13 +0000 2017,"Dear @AppleSupport, ever since I upgraded to #ios11 my battery drains overly quickly. Please sort this bug out asap. Many thanks",@321594 We'd like to look into this battery drain issue with you. DM us using the link below. https://t.co/GDrqU22YpT,,21
2185395,2185394,Thu Nov 09 06:10:09 +0000 2017,@AppleSupport with iOS 11.1 I turn my Wi-Fi off from the control center and after a while it is back on (why?) and it doesn't connect to my home wireless network (also why?),"@154498 Using the control center does not completely turn off the Wi-Fi connection, it disconnects temporarily. Here’s a link that'll help: https://t.co/G7BHuQnDS6  For your home network, does it connect if you go into Wi-Fi settings and select it?",,33
1760346,1760345,Tue Nov 07 22:18:46 +0000 2017,@AppleSupport iOS11.1 Unable to Verify... No internet connection when clearly there is. iTunes no longer recognises my phone. #HaveYouGotMyBack https://t.co/8xmn6E140N,@529821 We're happy to help. Send us a DM letting us know what your current iOS version is. We'll go from there. https://t.co/GDrqU2kzhr,,20
966838,966840,Sun Oct 22 07:18:34 +0000 2017,@AppleSupport Thank you for your message! My photos eventually downloaded themselves from iCloud!  Thanks again! 😊,@349466 We're glad to hear that. Reach back out if you need anything in the future.,966837.0,16
1500015,1500014,Fri Nov 03 07:26:01 +0000 2017,@AppleSupport I just received this text... can you tell me if this is real?! https://t.co/KOJ06QhfA0,@468253 You are right to question this message. Here's how to report SPAM or junk messages: https://t.co/rYxZGDk3Lz,,15
2143362,2143361,Wed Nov 08 21:00:53 +0000 2017,@115858 you really don’t piss me off much but this text glitch is annoying I️ I️ I️ I️,@630163 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,18
1118097,1118095,Sat Oct 14 20:57:54 +0000 2017,"Around 50 tracks I can't download from iCloud, around 30 is just wrong. Nice work, @115948! Can someone from @AppleSupport help?",@383819 We're here to help you get back to your music. Which device are you using with Apple Music?,,21
2113794,2113793,Wed Nov 08 14:48:19 +0000 2017,I lost over a 100 contacts when I reset my phone cause apparently not all of them saved into iCloud 🙃 sos @AppleSupport,@528354 We'd like to help with this. Were the contacts saved on the iPhone itself or with a different account?,,23
2517051,2517050,Wed Nov 15 22:58:24 +0000 2017,So my phone won’t call or receive calls from anyone… And the battery went from about 35% down to 1% in just a few minutes. What is going on? @115858,@717000 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,,30
1597280,1597281,Sat Nov 04 18:46:22 +0000 2017,Wow shoutout @115858 won't allow me to update iTunes so I can't even use my phone,@473640 We'd like to help. What happens when you try to update iTunes? Is there an error message?,,16
495160,495158,Fri Dec 01 17:15:10 +0000 2017,Of all the features why does the phone app have to be totally broken @115858.  sigh!,"@233077 We know how important the Phone app is for staying in contact with friends and family. Tell us more about what you're experiencing, so we can fix this as soon as possible.",,16
548160,548159,Sat Dec 02 11:39:17 +0000 2017,Aaaargg! @AppleSupport Just spent an hour trying to get into my new iPhone X due to your freaking Dec 2 bug! #quality of latest code drops are not good. #not happy,@247555 We understand your frustration and would love to help. You can follow the steps in this article to get your iPhone updated to iOS 11.2 which should resolve the issue. Make sure you backup first to be on the safe side. https://t.co/osZOKKTalm,,31
1203406,1203404,Sun Oct 15 22:14:03 +0000 2017,Alright @117735 and @AppleSupport. MY iPhone 5s always drops my home wifi. But no where else. Whose fault is it? Getting really annoying.,@402707 We want to help.  What version of iOS is on your iPhone?  Does the issue happen on any other Wi-Fi network?,,23
601355,601354,Sun Dec 03 04:07:06 +0000 2017,Hey @116333 and @AppleSupport what in God’s name is going on in Cupertino? I let the MacOS High Sierra bug slide by. But now you updated iOS to 11.2 without the features claimed and pretty much hobbled Maps with messed up GPS info. You are better than this!,"@262661 Hey, Dan. We'd like to make sure Maps is working as expected for you. DM us details of what's going on, and we'll continue there. https://t.co/GDrqU22YpT",,48
690365,690364,Wed Oct 18 10:19:16 +0000 2017,"@AppleSupport Just fix this damn update, it’s draining my battery in a second while i’m typing. Man am switching to Samsung soon. #smh","@284969 We'd like to help you with your battery life issues. Please, meet us in DM at the link below so we can gather more details there. https://t.co/GDrqU22YpT",,23
1123153,1123155,Sat Oct 14 13:56:56 +0000 2017,@AppleSupport DM? Why not here? Is it because the public can see what’s going on?,"@384882 We want to make sure your personal details are kept as secure as possible. If you'd like to continue, send us a DM. https://t.co/GDrqU22YpT",1123152.0,15
1920090,1920092,Wed Oct 18 14:51:25 +0000 2017,@AppleSupport I have held the volume button and the side button but nothing happens. I’ve plugged it to a different charging cable and nothing.,"@571619 We’d love to help further. To start, send us a DM letting us know in which country you are located. https://t.co/GDrqU22YpT",1920089.0,24
656239,656238,Thu Oct 05 04:19:14 +0000 2017,All my pictures have been deleted because of this fucking update! I’m so upset!!!! No word. @115858,@276125 We'd love to help in any way we can. Do you recall if iCloud Photo Library was enabled? Here's a guide: https://t.co/8YUslsnsM5,,17
764847,764849,Wed Oct 11 21:56:09 +0000 2017,"@AppleSupport I clicked on it about 15 minutes ago. I have a stable internet connection, a lot of phone storage, and my phone is charging. What’s wrong?",@302805 Are you receiving an error message after clicking on the update? This may help: https://t.co/Ui1yTnOCUz,764846.0,27
248195,248192,Thu Oct 05 15:26:57 +0000 2017,@115858 iOS 11.2 drains battery and takes forever to recharge. Please fix this!,@174966 We're here for you! We've received your DM and will continue with you there. https://t.co/GDrqU22YpT,,13
2476093,2476092,Wed Nov 15 06:43:29 +0000 2017,Really considering saying fuck @115858 cause my IPhone ain’t working correctly,@401993 What issues are you having? We'll help out.,,11
2402196,2402194,Tue Nov 14 06:44:09 +0000 2017,@AppleSupport whats with the imessage issue? Some of my texts are imessage some are green 😩 #help #imessageissues,"@691117 Hey, there. We can take a look to see what's going on with Messages. To clarify, is your conversation between one person switching from iMessage to SMS? Which device are we working with and what's the exact iOS version?",,18
2371061,2371059,Tue Nov 14 00:33:19 +0000 2017,@AppleSupport Keep getting this message when trying to access the iCloud website on my windows desktop. Also not able to sign in to the iCloud app also on my desktop. Help? https://t.co/UpBczKJfAP,@684173 We'll be happy to assist. When did this start happening for you? Are you trying to connect through a cellular connection or over Wi-Fi?,,32
1020991,1020990,Sun Oct 22 22:10:17 +0000 2017,@115858 -  Apple TV is now unusable. Password verification is buggy and stupid. Wasted hours of a beautiful day trying to jump thru hoops. FU,"@361603 We'd like to get you pointed in the right direction. For Apple TV support, reach out here: https://t.co/IBIY3vMgPj",,25
816598,816597,Sun Oct 08 16:15:13 +0000 2017,@AppleSupport - I don’t understand why you are continually releasing updates that cause significant battery drain. 7+ is garbage now. 11.0.2,@314476 We want to help get your iPhone 7 Plus back to working as it should. Let's work together in DM. https://t.co/GDrqU22YpT,,21
2853799,2853798,Mon Nov 27 20:33:44 +0000 2017,"@AppleSupport I can't seem to find a way to change my payments method to ""PayPal""... There's no option for it and I've checked several of the support pages for how I should be able to change it.  Seems like there is something weird going on, any help would be appreciated. ✌🏻",@793333 We'd be happy to assist with this. What country are you located in?,,51
119473,119475,Thu Nov 23 23:03:09 +0000 2017,@AppleSupport Thanks again. I can play some songs from the album but not certain ones. It’s the same on a few different albums with the same error message. Restarting my phone hasn’t fixed it,"@142507 We want to make sure we don't advise any steps that might result in downloaded songs being deleted. Try going to Settings &gt; [your name] &gt; iCloud and sign out. Then reboot, sign back in and try one of the same songs.",119472.0,34
1268397,1268396,Thu Oct 26 05:27:12 +0000 2017,@8492  @118936  @AppleSupport  @115858  Hi..I purchased for a game its says 29.99$..but they took from 34.97$ ؟؟ what should i do?,@416988 Our iTunes Store support team would be the best group to look into this for you. You can reach them here: https://t.co/SDIe7UiyJN,,21
1643940,1643939,Sun Nov 05 23:27:28 +0000 2017,@115858 really need to fix these stupid box question marks it’s annoying and makes me look dumb as hell,@502412 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,19
1333692,1333690,Wed Oct 18 10:32:58 +0000 2017,"@431135 @115858 La bateria me dura Nada (antes dos días) y se connecta el bluetooth, wifi solo... quiero volver al de antes!",@431133 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,1333694.0,22
895993,895992,Fri Oct 20 20:54:53 +0000 2017,@applesupport 11.0.3 bluetooth instability on @38602 headset Voyager Focus UC. Reported to Plantronics as well - says its Apple,"@332786 We'd like to learn more. Is your device disconnecting from your Bluetooth headset? If so, do you get an error when this happens?",,19
2701031,2701030,Sun Sep 03 01:23:38 +0000 2017,Hi @AppleSupport - how can I sort the songs in a playlist by artist or song title (instead of def. rev chron date added)? iphone 6+ 10.3.3.,@234815 Our article https://t.co/XwiZa7ChZq can help you edit a playlist created on your iPhone. Let us know if we can help you further.,,27
1895907,1895906,Tue Oct 24 08:34:18 +0000 2017,@AppleSupport how do I stop my child deleting photos from iCloud via her phone (I don’t have access to her phone as she’s away)?,@565083 Thanks for contacting us! Let's work together to get this resolved. Reach out to us in DM &amp; we'll continue there. https://t.co/GDrqU22YpT,,24
2286087,2286086,Sat Nov 11 12:47:38 +0000 2017,"@AppleSupport hi team, I just took a subscription for tinder but I cancelled it immediately. How can I get the refund for that subscription. Please tell me.",@664307 For issues with an iTunes purchase or subscription you'd want to reach out to our iTunes Store support team for assistance. You can connect with them here: https://t.co/SDIe7UiyJN,,27
1451564,1451562,Thu Nov 02 15:55:19 +0000 2017,"@115858 so, how are you going to fix the battery issue for those who downloaded the new iOS? Because my phone is at a constant 20%",@456848 We'd like to look into the battery with you and see what's going on. So it's stuck on 20% and wouldn't go up or down?,,26
